MOTA,MOTP,Frames,GT,IDF1,IDP,IDR,Rcll,Prcn,MT,PT,ML,FP,FN,IDsw,FM
0.7949479940564637,0.1686854465663322,123,1346,0.8139362490733877,0.8121301775147929,0.8157503714710252,0.9026745913818722,0.8986686390532544,7,4,0,137,131,8,10
0.2479674796747967,0.18016550105494958,51,492,0.5824493731918997,0.5541284403669725,0.6138211382113821,0.6890243902439024,0.6220183486238532,5,4,2,206,153,11,10
0.6778058007566204,0.21763201473028296,153,1586,0.8436830835117773,0.8193701723113488,0.8694829760403531,0.8694829760403531,0.8193701723113488,9,2,0,304,207,0,17
0.7146401985111663,0.14359075880191255,177,2821,0.8582758620689656,0.8355152735817388,0.8823112371499469,0.8855015951790145,0.8385364216179926,15,3,0,481,323,1,40
0.6119704102219233,0.16943251631032533,198,2974,0.8121133181374145,0.7872474747474747,0.8386012104909213,0.8386012104909213,0.7872474747474747,12,2,2,674,480,0,1
0.01931200965600488,0.24261837456955657,330,1657,0.5405862457722661,0.5071390798519302,0.5787567893783947,0.5805672902836452,0.508725542041248,2,2,2,929,695,1,24
0.7055805003207184,0.15795655169285122,186,1559,0.7743732590529248,0.7482057416267942,0.8024374599101989,0.8903143040410519,0.8301435406698564,7,2,0,284,171,4,11
0.4319356691556576,0.18802138638612126,258,1741,0.6270087397800959,0.6157253599114064,0.6387133831131534,0.7369327972429638,0.7104097452934662,4,2,1,523,458,8,32
-0.7795275590551181,0.296228973114466,162,508,0.18781725888324874,0.16468842729970326,0.21850393700787402,0.281496062992126,0.21216617210682492,0,3,2,531,365,8,10
0.5698924731182795,0.21071959113813474,102,372,0.7948717948717948,0.7598039215686274,0.8333333333333334,0.8333333333333334,0.7598039215686274,3,0,1,98,62,0,10
0.651875,0.20148242391113494,126,1600,0.8270537368746139,0.8174603174603174,0.836875,0.838125,0.8186813186813187,9,2,2,297,259,1,10
-0.6452275059869996,0.32141649658337984,630,2923,0.26007224228952486,0.21894736842105264,0.32021895313034554,0.4153267191241875,0.2839766081871345,2,4,2,3061,1709,39,106
-0.9681818181818183,0.11146374302750528,78,220,0.013636363636363636,0.013636363636363636,0.013636363636363636,0.01818181818181818,0.01818181818181818,0,0,3,216,216,1,1
0.6258992805755396,0.1276035820641065,254,2780,0.8191818494327948,0.7843976300197498,0.8571942446043166,0.8600719424460431,0.7870309414088216,9,3,0,647,389,4,33
0.6035326086956522,0.18065743740423085,230,3680,0.8047542735042735,0.7912289915966386,0.81875,0.8195652173913044,0.792016806722689,13,4,1,792,664,3,64
0.4892703862660944,0.23218384784978116,119,1165,0.7469162058698426,0.7403035413153457,0.7536480686695279,0.7553648068669528,0.7419898819561551,7,2,1,306,285,4,34
0.46875,0.10091333536943488,192,1344,0.734375,0.734375,0.734375,0.734375,0.734375,5,0,2,357,357,0,8
0.4651979565772669,0.17226645263904627,287,3132,0.728100804615151,0.6940665701881331,0.7656449553001277,0.7857598978288634,0.712301013024602,9,4,0,994,671,10,82
0.6362657091561938,0.1966034903746553,354,2785,0.8213971493929263,0.8053830227743272,0.8380610412926391,0.8387791741472173,0.8060731538992408,7,2,0,562,449,2,32
0.5657370517928286,0.1834465834314208,365,5773,0.764457220155563,0.7466556564822461,0.7831283561406548,0.8075523990992551,0.7699421965317919,11,5,1,1393,1111,3,192
0.4048130640309411,0.1610312121345046,233,2327,0.7013098561305562,0.7008583690987125,0.7017619252256124,0.7034808766652342,0.7025751072961374,6,2,2,693,690,2,26
0.2846938775510204,0.1575038066077855,336,2940,0.6373557842220143,0.588370754173863,0.6952380952380952,0.7340136054421769,0.6211859527921704,7,3,1,1316,782,5,39
0.7229753215154675,0.15413637196134775,290,2877,0.8615598401945458,0.8611111111111112,0.8620090371915189,0.8620090371915189,0.8611111111111112,8,1,1,400,397,0,31
0.5517075517075517,0.2251965094587229,297,2079,0.7758537758537759,0.7758537758537759,0.7758537758537759,0.7758537758537759,0.7758537758537759,5,2,0,466,466,0,26
0.42158128856363897,0.14904965392876016,614,6969,0.7223637991597217,0.694569536423841,0.7524752475247525,0.7527622327450136,0.6948344370860927,9,2,2,2304,1723,4,66
0.5409392949656493,0.17477712864299855,598,8879,0.762178271471146,0.7344402673350042,0.7920937042459737,0.8106768780268048,0.7516708437761069,11,7,1,2378,1681,17,160
0.6857451403887689,0.1936755900556807,104,926,0.8421052631578947,0.8376068376068376,0.8466522678185745,0.8498920086393088,0.8408119658119658,6,2,1,149,139,3,15
0.4712030242383811,0.17632866460441315,6847,67455,0.7284487978628673,0.7011519473395502,0.7579571566229338,0.7771403157660662,0.7188974218321448,188,69,30,20498,15033,139,1090
