MOTA,MOTP,Frames,GT,IDF1,IDP,IDR,Rcll,Prcn,MT,PT,ML,FP,FN,IDsw,FM
0.7949479940564637,0.13738966021142032,123,1346,0.810229799851742,0.8084319526627219,0.812035661218425,0.9049034175334324,0.900887573964497,7,4,0,134,128,14,22
0.25609756097560976,0.15268545249918167,51,492,0.5863066538090647,0.5577981651376147,0.6178861788617886,0.6910569105691057,0.6238532110091743,5,4,2,205,152,9,12
0.6778058007566204,0.1734196937843121,153,1586,0.8430712756194555,0.8187759952465835,0.8688524590163934,0.8701134930643127,0.8199643493761141,7,4,0,303,206,2,23
0.7660404112017015,0.13159676488927685,177,2821,0.8848275862068965,0.8613628734474655,0.9096065225097483,0.9124423963133641,0.8640483383685801,16,1,1,405,247,8,25
0.6822461331540013,0.13234881555092595,198,2974,0.8332790621947248,0.8077651515151515,0.8604572965702757,0.8742434431741762,0.8207070707070707,12,3,1,568,374,3,20
-0.13940856970428483,0.22201459998900783,330,1657,0.44250281848928974,0.41512427287149656,0.47374773687386845,0.5045262522631261,0.4420941300898995,1,2,3,1055,821,12,36
0.6010262989095574,0.13893419238807062,186,1559,0.7731352522438873,0.7470095693779905,0.8011545862732521,0.8377164849262347,0.7811004784688995,7,1,1,366,253,3,11
0.3429063756461803,0.13737025762158492,258,1741,0.6309557372427403,0.6196013289036545,0.6427340608845491,0.694428489373923,0.6694352159468439,3,4,0,597,532,15,33
-0.5728346456692914,0.24560134708698955,162,508,0.22165820642978004,0.1943620178041543,0.2578740157480315,0.38976377952755903,0.29376854599406527,0,2,3,476,310,13,28
0.7150537634408602,0.19319757283973024,102,372,0.8641025641025641,0.8259803921568627,0.9059139784946236,0.9059139784946236,0.8259803921568627,3,1,0,71,35,0,7
0.655625,0.18404697443719645,126,1600,0.8221124150710315,0.8125763125763126,0.831875,0.84,0.8205128205128205,9,3,1,294,256,1,17
-0.529250769757099,0.28102010558001106,630,2923,0.32898027229786053,0.2769590643274854,0.4050632911392405,0.4728019158398905,0.3232748538011696,3,3,2,2893,1541,36,75
-0.9727272727272727,0.0,78,220,0.013636363636363636,0.013636363636363636,0.013636363636363636,0.013636363636363636,0.013636363636363636,0,0,3,217,217,0,0
0.718705035971223,0.12888152278268353,254,2780,0.8638707459608113,0.8271889400921659,0.9039568345323741,0.9061151079136691,0.8291639236339697,9,3,0,519,261,2,40
0.6076086956521739,0.16514573658975587,230,3680,0.8066239316239316,0.7930672268907563,0.8206521739130435,0.8217391304347826,0.7941176470588235,13,4,1,784,656,4,74
0.4394849785407725,0.1854225574836142,119,1165,0.7222458528285836,0.7158516020236088,0.728755364806867,0.7304721030042919,0.7175379426644182,7,1,2,335,314,4,26
0.5848214285714286,0.1341240087710384,192,1344,0.7924107142857143,0.7924107142857143,0.7924107142857143,0.7924107142857143,0.7924107142857143,5,1,1,279,279,0,12
0.6187739463601533,0.18346610359678364,287,3132,0.8146348868984363,0.7765557163531114,0.8566411238825032,0.8620689655172413,0.7814761215629522,10,3,0,755,432,7,50
0.4491921005385996,0.17036272912583575,354,2785,0.7291923279957768,0.714975845410628,0.7439856373429085,0.7454219030520647,0.7163561076604554,6,3,0,822,709,3,31
0.649402390438247,0.1565412237387571,365,5773,0.8038552587081501,0.7851362510322047,0.8234886540793348,0.8494716785033778,0.8099091659785301,12,4,1,1151,869,4,126
0.5457670820799312,0.142030327263894,233,2327,0.7678763152243934,0.7673819742489271,0.7683712935109583,0.7752470992694457,0.7742489270386266,6,3,1,526,523,8,64
0.26258503401360545,0.1428991438999226,336,2940,0.6576239476145931,0.6070811744386874,0.7173469387755103,0.7231292517006803,0.6119746689694876,8,1,2,1348,814,6,36
0.6166145290232882,0.09940148887137505,290,2877,0.8084071565051242,0.8079861111111111,0.8088286409454293,0.8088286409454293,0.8079861111111111,8,0,2,553,550,0,0
0.6373256373256373,0.20061997194132497,297,2079,0.8186628186628186,0.8186628186628186,0.8186628186628186,0.8186628186628186,0.8186628186628186,5,1,1,377,377,0,36
0.6109915339360024,0.1415725447734568,614,6969,0.8132791514567119,0.7819867549668874,0.8471803702109342,0.8476108480413259,0.7823841059602649,10,1,2,1643,1062,6,59
0.4875549048316252,0.1710644451858563,598,8879,0.7493904091032241,0.7221177944862155,0.7788039193602884,0.783196305890303,0.7261904761904762,12,6,1,2622,1925,3,136
0.7257019438444925,0.16354933993700604,104,926,0.8635875402792696,0.8589743589743589,0.8682505399568035,0.8682505399568035,0.8589743589743589,8,0,1,132,122,0,9
0.5025127863019792,0.15807705154732393,6847,67455,0.7486233303650935,0.7205704882062535,0.7789489289155733,0.7929730931732266,0.7335436094349973,192,63,32,19430,13965,163,1008
