MOTA,MOTP,Frames,GT,IDF1,IDP,IDR,Rcll,Prcn,MT,PT,ML,FP,FN,IDsw,FM
0.6004480955937266,0.2308524163090398,123,1339,0.7677443329617243,0.7640532544378699,0.7714712471994025,0.8088125466766244,0.8010355029585798,7,4,0,269,256,10,32
0.04693877551020409,0.25676945288885067,51,490,0.506280193236715,0.48073394495412847,0.5346938775510204,0.5836734693877551,0.5247706422018349,4,4,3,259,204,4,11
0.6109709962168979,0.17291912606904628,153,1586,0.808810033649434,0.7855020796197266,0.8335435056746532,0.8373266078184111,0.7890671420083185,8,3,0,355,258,4,28
0.7653314427507976,0.15430642741222425,177,2821,0.8855172413793103,0.8620342396777442,0.9103154909606522,0.9110244594115562,0.8627056059080228,17,0,1,409,251,2,37
0.6168413933040243,0.14164012822730176,198,2957,0.8124081632653061,0.7853535353535354,0.841393304024349,0.844436929320257,0.7881944444444444,12,2,2,671,460,2,8
-0.2797583081570998,0.21421610803713648,330,1655,0.4027072758037225,0.37757800105764144,0.4314199395770393,0.4314199395770393,0.37757800105764144,1,2,3,1177,941,0,31
0.5998715478484264,0.16041969098553135,186,1557,0.77299473521214,0.7464114832535885,0.8015414258188824,0.8375080282594733,0.7799043062200957,7,1,1,368,253,2,9
0.452449567723343,0.1853285852676325,258,1735,0.6433210957356679,0.6306755260243633,0.6564841498559078,0.7510086455331412,0.721483942414175,3,4,0,503,432,15,34
-0.873767258382643,0.27476012393712196,162,507,0.12362404741744284,0.1083086053412463,0.14398422090729784,0.23076923076923078,0.17359050445103857,0,1,4,557,390,3,19
0.5415549597855228,0.2351945229687532,102,373,0.7810499359795134,0.7475490196078431,0.8176943699731903,0.8176943699731903,0.7475490196078431,2,2,0,103,68,0,5
0.6191969887076537,0.1871877581220993,126,1594,0.8118811881188119,0.800976800976801,0.823086574654956,0.8237139272271017,0.8015873015873016,9,2,2,325,281,1,10
-0.5801499464476974,0.3225427665982716,630,2801,0.2930424528301887,0.24956063268892795,0.35487325955016064,0.42841842199214564,0.3012804418779814,1,4,2,2783,1601,42,113
-0.8318181818181818,0.21901400153668182,78,220,0.07727272727272727,0.07727272727272727,0.07727272727272727,0.08636363636363636,0.08636363636363636,0,1,2,201,201,1,2
0.632072072072072,0.16225012187976764,254,2775,0.8229829692069499,0.7873601053324556,0.861981981981982,0.8641441441441442,0.7893350888742594,10,2,0,640,377,4,31
0.3291862811028917,0.1902855422401988,230,2974,0.6884531590413944,0.6407879490150638,0.7437794216543376,0.7454606590450572,0.6422363847045192,13,3,2,1235,757,3,51
0.2033898305084746,0.22557092287339237,119,1062,0.6236654804270463,0.5910623946037099,0.660075329566855,0.660075329566855,0.5910623946037099,5,3,2,485,361,0,13
0.44378257632166795,0.15641789739938086,192,1343,0.7219947897283215,0.7217261904761905,0.7222635889798957,0.7222635889798957,0.7217261904761905,5,0,2,374,373,0,0
0.5790488431876606,0.23740676677584716,287,3112,0.767778285366225,0.7296671490593343,0.8100899742930592,0.8470437017994858,0.7629522431259045,8,5,0,819,476,15,60
0.3897751994198695,0.19809033937064136,354,2758,0.7015558698727016,0.6846100759144237,0.719361856417694,0.7222625090645395,0.6873706004140787,6,3,0,906,766,11,29
0.3783610755441741,0.1430711724376662,365,4686,0.7101742227355857,0.6468525337541645,0.7872385830132309,0.7981220657276995,0.6557951955111345,13,2,2,1963,946,4,52
0.23136579060749674,0.1376674205787702,233,2321,0.6144915072027521,0.613304721030043,0.6156828953037484,0.6182679879362344,0.6158798283261803,5,3,2,895,886,3,29
0.22511118713650358,0.1719790117857352,336,2923,0.6371736751602314,0.58664363845711,0.6972288744440643,0.7088607594936709,0.5964306275187105,7,2,2,1402,851,12,54
0.6195462478184992,0.16139636184360376,290,2865,0.8101045296167247,0.808695652173913,0.8115183246073299,0.812565445026178,0.8097391304347826,8,0,2,547,537,6,4
0.5420875420875421,0.19822132692347416,297,2079,0.7710437710437711,0.7710437710437711,0.7710437710437711,0.7710437710437711,0.7710437710437711,5,1,1,476,476,0,21
0.4905551550108147,0.17648211200562314,614,6935,0.7560925094925786,0.7252980132450331,0.7896178803172315,0.7906272530641673,0.7262251655629139,10,0,3,2067,1452,14,37
0.42965419232591184,0.17452615107650482,598,8444,0.7293948445624516,0.6843471040066431,0.7807910942681193,0.7862387494078635,0.6891218600788873,11,6,2,2995,1805,16,109
0.48534201954397393,0.2030489521622885,104,921,0.7377490576198169,0.7318376068376068,0.743756786102063,0.751357220412595,0.7393162393162394,6,1,2,244,229,1,19
0.3970508845803834,0.18057635785039433,6847,64833,0.7030831981053463,0.6682089116752116,0.7417981583452872,0.7549396140854194,0.6800466841732317,183,61,42,23028,15888,175,848
