MOTA,MOTP,Frames,GT,IDF1,IDP,IDR,Rcll,Prcn,MT,PT,ML,FP,FN,IDsw,FM
0.578790141896938,0.22875708877372414,123,1339,0.7458154924094978,0.7788617886178861,0.7154592979835698,0.7528005974607916,0.8195121951219512,5,6,0,222,331,11,58
0.3040816326530612,0.2879779826179179,51,490,0.5501113585746102,0.6053921568627451,0.5040816326530613,0.5795918367346938,0.696078431372549,3,6,2,124,206,11,26
0.21450151057401812,0.2752111708793603,330,1655,0.5452100840336135,0.6143939393939394,0.4900302114803625,0.5117824773413897,0.6416666666666667,2,1,3,473,808,19,82
0.4046242774566474,0.15205264198038104,186,1557,0.6824302134646962,0.698252688172043,0.6673089274245344,0.680796403339756,0.7123655913978495,5,2,2,428,497,2,21
0.49164265129682994,0.1763228625502533,258,1735,0.6698672691330133,0.6566998892580288,0.6835734870317003,0.7734870317002882,0.743078626799557,4,3,0,464,393,25,74
-0.20315581854043385,0.2316750230685862,162,507,0.21179302045728038,0.2716049382716049,0.17357001972386588,0.22090729783037474,0.345679012345679,0,3,2,212,395,3,18
0.552278820375335,0.17955041382285689,102,373,0.765685019206146,0.7328431372549019,0.8016085790884718,0.8284182305630027,0.7573529411764706,3,1,0,99,64,4,13
-0.5369510888968225,0.32823518045788186,630,2801,0.22920517560073936,0.2165079365079365,0.2434844698322028,0.30203498750446267,0.26857142857142857,0,4,3,2304,1955,46,132
-0.5,0.2694624131460698,78,220,0.11170212765957446,0.1346153846153846,0.09545454545454546,0.10454545454545454,0.14743589743589744,0,1,2,133,197,0,5
0.0856873822975518,0.26812341547158997,119,1062,0.5428973277074542,0.5406162464985994,0.5451977401129944,0.5499058380414312,0.5452847805788982,3,4,3,487,478,6,53
0.48622486969471335,0.190409072018877,192,1343,0.7413472273911426,0.7410714285714286,0.7416232315711094,0.7438570364854803,0.7433035714285714,5,0,2,345,344,1,15
0.4024655547498187,0.22886767016663317,354,2758,0.6837280366692131,0.7223567393058918,0.6490210297316896,0.6519216823785352,0.7255851493139629,3,4,2,680,960,8,88
0.5566566135286515,0.2044292139053815,233,2321,0.7512362932702644,0.7497854077253219,0.7526928048255063,0.7819905213270142,0.778969957081545,6,4,0,515,506,8,65
0.5607252822442697,0.1762190492194674,336,2923,0.7592229549099982,0.7924107142857143,0.728703386931235,0.7417037290455012,0.8065476190476191,7,2,2,520,755,9,79
0.806282722513089,0.14041270605933803,290,2865,0.892960462873674,0.9978448275862069,0.8080279232111692,0.8087260034904014,0.9987068965517242,8,0,2,3,548,4,0
0.6421356421356421,0.17802997660709421,297,2079,0.8210678210678211,0.8210678210678211,0.8210678210678211,0.8210678210678211,0.8210678210678211,5,2,0,372,372,0,21
0.10857763300760048,0.2693588816910594,104,921,0.5460420032310178,0.5416666666666666,0.5504885993485342,0.5667752442996743,0.5576923076923077,4,3,2,414,399,8,47
0.36294482170024867,0.2023458988606624,3845,26949,0.651690959321711,0.6697211779448622,0.6346061078333147,0.6583175628038146,0.6947446741854637,63,46,27,7795,9208,165,797
