MOTA,MOTP,Frames,GT,IDF1,IDP,IDR,Rcll,Prcn,MT,PT,ML,FP,FN,IDsw,FM
0.4796747967479674,0.24519316224702958,123,123,0.7398373983739838,0.7398373983739838,0.7398373983739838,0.7398373983739838,0.7398373983739838,0,1,0,32,32,0,1
1.0,0.10908744224204243,123,123,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0
1.0,0.14752649136379514,123,123,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0
0.07692307692307687,0.11192719423597133,26,26,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0,1,0,12,12,0,0
0.16000000000000003,0.229505043178661,50,50,0.58,0.58,0.58,0.58,0.58,0,1,0,21,21,0,2
0.03448275862068961,0.18865029212365741,29,29,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0,1,0,14,14,0,0
-0.9534883720930232,0.0,43,43,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0,0,1,42,42,0,0
-0.59375,0.14138381176348974,128,128,0.203125,0.203125,0.203125,0.203125,0.203125,0,1,0,102,102,0,0
1.0,0.10782539065273121,153,153,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0
-0.39473684210526305,0.3873061708149918,152,152,0.3026315789473684,0.3026315789473684,0.3026315789473684,0.3026315789473684,0.3026315789473684,0,1,0,106,106,0,12
1.0,0.19419769557976643,153,153,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0
0.8636363636363636,0.2548640515412541,176,176,0.9318181818181818,0.9318181818181818,0.9318181818181818,0.9318181818181818,0.9318181818181818,1,0,0,12,12,0,3
1.0,0.09863023099702378,176,176,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0
1.0,0.10243526721130301,176,176,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0
0.615819209039548,0.09853457414977869,177,177,0.807909604519774,0.807909604519774,0.807909604519774,0.807909604519774,0.807909604519774,1,0,0,34,34,0,5
0.943502824858757,0.32842352488530585,177,177,0.9717514124293786,0.9717514124293786,0.9717514124293786,0.9717514124293786,0.9717514124293786,1,0,0,5,5,0,5
0.7175141242937852,0.12282013321715528,177,177,0.8587570621468926,0.8587570621468926,0.8587570621468926,0.8587570621468926,0.8587570621468926,1,0,0,25,25,0,3
1.0,0.2064490997206491,176,176,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0
1.0,0.17143630774461613,198,198,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0
1.0,0.11710163923084735,198,198,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0
0.038461538461538436,0.1484608055972701,156,156,0.5192307692307693,0.5192307692307693,0.5192307692307693,0.5192307692307693,0.5192307692307693,0,1,0,75,75,0,0
0.13186813186813184,0.1877623494425904,182,182,0.5659340659340659,0.5659340659340659,0.5659340659340659,0.5659340659340659,0.5659340659340659,0,1,0,79,79,0,0
-0.9274193548387097,0.21099105660431824,248,248,0.036290322580645164,0.036290322580645164,0.036290322580645164,0.036290322580645164,0.036290322580645164,0,0,1,239,239,0,1
-0.45064377682403434,0.27805482669616066,233,233,0.27467811158798283,0.27467811158798283,0.27467811158798283,0.27467811158798283,0.27467811158798283,0,1,0,169,169,0,9
-0.6910569105691058,0.2101102377596016,246,246,0.15447154471544716,0.15447154471544716,0.15447154471544716,0.15447154471544716,0.15447154471544716,0,0,1,208,208,0,1
1.0,0.13787181887802916,258,258,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0
-0.9548872180451127,0.3136877860685795,133,133,0.022556390977443608,0.022556390977443608,0.022556390977443608,0.022556390977443608,0.022556390977443608,0,0,1,130,130,0,1
-0.8409090909090908,0.2190729289932404,88,88,0.07954545454545454,0.07954545454545454,0.07954545454545454,0.07954545454545454,0.07954545454545454,0,0,1,81,81,0,0
0.17460317460317465,0.4205746638249998,126,126,0.5873015873015873,0.5873015873015873,0.5873015873015873,0.5873015873015873,0.5873015873015873,0,1,0,52,52,0,5
-0.7619047619047619,0.2071876942204612,126,126,0.11904761904761904,0.11904761904761904,0.11904761904761904,0.11904761904761904,0.11904761904761904,0,0,1,111,111,0,0
1.0,0.182535558840267,126,126,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0
0.8412698412698413,0.2348563766737778,126,126,0.9206349206349206,0.9206349206349206,0.9206349206349206,0.9206349206349206,0.9206349206349206,1,0,0,10,10,0,2
1.0,0.1857361815649281,126,126,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0
