MOTA,MOTP,Frames,GT,IDF1,IDP,IDR,Rcll,Prcn,MT,PT,ML,FP,FN,IDsw,FM
0.09090909090909094,0.37419560378537065,231,231,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0,1,0,105,105,0,22
1.0,0.06601185856785266,233,233,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0
-0.9642857142857142,0.19370888711328593,336,336,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.017857142857142856,0,0,1,330,330,0,2
-0.9618320610687023,0.3684867854862751,262,262,0.019083969465648856,0.019083969465648856,0.019083969465648856,0.019083969465648856,0.019083969465648856,0,0,1,257,257,0,2
1.0,0.03676377447264032,290,290,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0
-0.9703703703703703,0.0984127831727554,270,270,0.014814814814814815,0.014814814814814815,0.014814814814814815,0.014814814814814815,0.014814814814814815,0,0,1,266,266,0,0
1.0,0.08534699378702908,297,297,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0
1.0,0.2911750593999809,297,297,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0
0.9932659932659933,0.1576507324449825,297,297,0.9966329966329966,0.9966329966329966,0.9966329966329966,0.9966329966329966,0.9966329966329966,1,0,0,1,1,0,1
0.9902120717781403,0.23442216103493463,613,613,0.9951060358890701,0.9951060358890701,0.9951060358890701,0.9951060358890701,0.9951060358890701,1,0,0,3,3,0,3
1.0,0.10145719857190467,596,596,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0
0.0924956369982548,0.3148490969931031,573,573,0.5462478184991274,0.5462478184991274,0.5462478184991274,0.5462478184991274,0.5462478184991274,0,1,0,260,260,0,41
-0.9956803455723542,0.0,463,463,0.0021598272138228943,0.0021598272138228943,0.0021598272138228943,0.0021598272138228943,0.0021598272138228943,0,0,1,462,462,0,0
-0.8200000000000001,0.15784499348672945,100,100,0.09,0.09,0.09,0.09,0.09,0,0,1,91,91,0,1
