MOTA,MOTP,Frames,GT,IDF1,IDP,IDR,Rcll,Prcn,MT,PT,ML,FP,FN,IDsw,FM
-0.539906103286385,0.21428536890015432,39,426,0.22716627634660422,0.2266355140186916,0.22769953051643194,0.2323943661971831,0.23130841121495327,2,1,8,329,327,0,6
-0.7876106194690264,0.08762460352527501,13,113,0.12173913043478261,0.11965811965811966,0.12389380530973451,0.12389380530973451,0.11965811965811966,1,0,8,103,99,0,0
0.09090909090909094,0.22161183731642922,25,275,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,6,0,5,125,125,0,0
0.11170212765957444,0.22041024333113615,18,188,0.561038961038961,0.5482233502538071,0.574468085106383,0.5797872340425532,0.5532994923857868,6,0,5,88,79,0,0
-0.34375,0.22190526828992144,20,320,0.328125,0.328125,0.328125,0.328125,0.328125,4,2,10,215,215,0,1
-0.4962406015037595,0.23328373212021503,25,399,0.2528160200250313,0.2525,0.2531328320802005,0.2531328320802005,0.2525,3,3,10,299,298,0,6
-0.5060240963855422,0.22301139097548103,21,332,0.25149700598802394,0.25,0.25301204819277107,0.25301204819277107,0.25,4,0,12,252,248,0,0
-0.45916795069337435,0.2719216746938661,41,649,0.2727969348659004,0.27134146341463417,0.27426810477657937,0.275808936825886,0.2728658536585366,4,0,12,477,470,0,1
-0.22962962962962963,0.18123657327722928,45,675,0.3851851851851852,0.3851851851851852,0.3851851851851852,0.3851851851851852,0.3851851851851852,5,2,8,415,415,0,10
-0.513235294117647,0.26307937802497444,119,680,0.24393828067597356,0.24375917767988253,0.24411764705882352,0.24411764705882352,0.24375917767988253,1,1,4,515,514,0,20
-0.3413597733711049,0.251843777623077,81,706,0.33914863921842286,0.3342503438789546,0.34419263456090654,0.34419263456090654,0.3342503438789546,3,0,6,484,463,0,0
-0.1455399061032865,0.33454551579013814,31,213,0.4325581395348837,0.42857142857142855,0.43661971830985913,0.43661971830985913,0.42857142857142855,3,0,4,124,120,0,0
-0.14925373134328357,0.26607619685024064,30,201,0.43795620437956206,0.42857142857142855,0.44776119402985076,0.44776119402985076,0.42857142857142855,3,0,4,120,111,0,0
-0.36589698046181174,0.29662449155246245,83,563,0.3269230769230769,0.3218588640275387,0.3321492007104796,0.3339253996447602,0.32358003442340794,2,1,4,393,375,1,1
-0.427461139896373,0.34518212504083207,57,386,0.2980891719745223,0.2932330827067669,0.30310880829015546,0.30310880829015546,0.2932330827067669,2,0,5,282,269,0,0
-0.26190476190476186,0.1337930430507924,46,126,0.3764705882352941,0.37209302325581395,0.38095238095238093,0.38095238095238093,0.37209302325581395,1,0,3,81,78,0,0
-0.9470198675496688,0.2763768612325036,38,151,0.033003300330033,0.03289473684210526,0.033112582781456956,0.033112582781456956,0.03289473684210526,0,0,4,147,146,1,2
-0.7160493827160495,0.3325365483226105,70,324,0.21468926553672316,0.19791666666666666,0.2345679012345679,0.2345679012345679,0.19791666666666666,0,3,3,308,248,0,5
-1.2985781990521326,0.0,65,211,0.004106776180698152,0.0036231884057971015,0.004739336492890996,0.004739336492890996,0.0036231884057971015,0,0,6,275,210,0,0
-0.7903225806451613,0.32362688577668713,50,248,0.07584830339321358,0.07509881422924901,0.07661290322580645,0.11693548387096774,0.11462450592885376,0,2,4,224,219,1,7
-0.985611510791367,0.0,51,139,0.007194244604316547,0.007194244604316547,0.007194244604316547,0.007194244604316547,0.007194244604316547,0,0,3,138,138,0,0
