MOTA,MOTP,Frames,GT,IDF1,IDP,IDR,Rcll,Prcn,MT,PT,ML,FP,FN,IDsw,FM
0.6173708920187793,0.20967484375144863,39,426,0.775175644028103,0.7733644859813084,0.7769953051643192,0.8145539906103286,0.8107476635514018,8,2,1,81,79,3,5
0.6725663716814159,0.18630692652869926,13,113,0.8,0.7863247863247863,0.8141592920353983,0.8584070796460177,0.8290598290598291,7,2,0,20,16,1,3
0.9127272727272727,0.15305225054031052,25,275,0.9563636363636364,0.9563636363636364,0.9563636363636364,0.9563636363636364,0.9563636363636364,10,1,0,12,12,0,3
0.6329787234042553,0.14201897398184898,18,188,0.8207792207792208,0.8020304568527918,0.8404255319148937,0.8404255319148937,0.8020304568527918,8,2,1,39,30,0,2
0.94375,0.11641921643438367,20,320,0.971875,0.971875,0.971875,0.971875,0.971875,15,1,0,9,9,0,0
0.8120300751879699,0.10814620833494763,25,399,0.9061326658322904,0.905,0.9072681704260651,0.9072681704260651,0.905,14,1,1,38,37,0,2
0.7590361445783133,0.15081354396936925,21,332,0.8798798798798799,0.8772455089820359,0.8825301204819277,0.8855421686746988,0.8802395209580839,13,3,0,40,38,2,4
0.5500770416024654,0.1576497309317391,41,649,0.7760736196319018,0.7725190839694657,0.7796610169491526,0.7796610169491526,0.7725190839694657,12,1,3,149,143,0,2
0.6548148148148147,0.1381366409665101,45,675,0.8272794662713121,0.827893175074184,0.8266666666666667,0.8266666666666667,0.827893175074184,12,1,2,116,117,0,1
0.275,0.25029217142692617,119,680,0.6377663482733285,0.6372980910425844,0.638235294117647,0.638235294117647,0.6372980910425844,3,2,1,247,246,0,9
0.678470254957507,0.16790612110746503,81,706,0.8415910676901605,0.8294360385144429,0.8541076487252125,0.8541076487252125,0.8294360385144429,7,1,1,124,103,0,3
0.8309859154929577,0.14621913245448517,31,213,0.9162790697674419,0.9078341013824884,0.9248826291079812,0.9248826291079812,0.9078341013824884,6,1,0,20,16,0,1
0.7860696517412935,0.13730493204144006,30,201,0.8953771289537713,0.8761904761904762,0.9154228855721394,0.9154228855721394,0.8761904761904762,6,1,0,26,17,0,1
0.12078152753108351,0.18036557622352353,83,563,0.5664335664335665,0.5576592082616179,0.5754884547069272,0.5772646536412078,0.5593803786574871,3,2,2,256,238,1,8
0.7279792746113989,0.14688057112269504,57,386,0.8662420382165605,0.8521303258145363,0.8808290155440415,0.8808290155440415,0.8521303258145363,6,0,1,59,46,0,0
-0.2936507936507937,0.26538891265979475,46,126,0.3607843137254902,0.35658914728682173,0.36507936507936506,0.36507936507936506,0.35658914728682173,1,0,3,83,80,0,2
-0.0662251655629138,0.17021823683984344,38,151,0.46864686468646866,0.46710526315789475,0.47019867549668876,0.47019867549668876,0.46710526315789475,2,0,2,81,80,0,1
0.04629629629629628,0.327746068299799,70,324,0.4774011299435028,0.4401041666666667,0.5216049382716049,0.6172839506172839,0.5208333333333334,4,1,1,184,124,1,9
-0.08530805687203791,0.30402384256488635,65,211,0.5092402464065708,0.4492753623188406,0.5876777251184834,0.6161137440758294,0.47101449275362317,2,4,0,146,81,2,11
0.22580645161290325,0.3178597475298582,50,248,0.5588822355289421,0.5533596837944664,0.5645161290322581,0.625,0.6126482213438735,2,3,1,98,93,1,6
-0.9568345323741008,0.0,51,139,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0,0,3,136,136,0,0
0.6581818181818182,0.11483269981608944,25,275,0.8290909090909091,0.8290909090909091,0.8290909090909091,0.8290909090909091,0.8290909090909091,8,2,1,47,47,0,0
0.7099447513812155,0.14023057490826174,33,362,0.8551724137931035,0.8539944903581267,0.856353591160221,0.856353591160221,0.8539944903581267,9,1,1,53,52,0,0
0.6855670103092784,0.10482694007048926,13,194,0.845771144278607,0.8173076923076923,0.8762886597938144,0.8814432989690721,0.8221153846153846,12,4,0,37,23,1,3
0.45939675174013916,0.1579814904678851,27,431,0.7300115874855156,0.7291666666666666,0.7308584686774942,0.7308584686774942,0.7291666666666666,10,4,2,117,116,0,7
0.5452961672473868,0.12135084449120348,36,574,0.7728459530026109,0.7721739130434783,0.7735191637630662,0.7735191637630662,0.7721739130434783,12,0,4,131,130,0,1
0.704,0.16194456020016695,24,375,0.8575096277278562,0.8267326732673267,0.8906666666666667,0.8906666666666667,0.8267326732673267,15,2,1,70,41,0,5
0.6309523809523809,0.20097424177010514,18,168,0.8197674418604651,0.8011363636363636,0.8392857142857143,0.8392857142857143,0.8011363636363636,7,2,1,35,27,0,5
0.6333333333333333,0.1801781089501582,25,240,0.8204081632653061,0.804,0.8375,0.8375,0.804,7,2,1,49,39,0,4
0.7657142857142857,0.1345254970697292,50,350,0.8828571428571429,0.8828571428571429,0.8828571428571429,0.8828571428571429,0.8828571428571429,6,0,1,41,41,0,2
0.6336088154269972,0.1606580750200897,33,363,0.8222811671087533,0.7928388746803069,0.8539944903581267,0.8567493112947658,0.7953964194373402,9,3,0,80,52,1,7
0.34065934065934067,0.17785341702436877,58,637,0.6836964688204358,0.6556195965417867,0.7142857142857143,0.7158555729984302,0.6570605187319885,8,2,2,238,181,1,15
0.6355748373101953,0.19881844431728055,42,461,0.8177874186550976,0.8177874186550976,0.8177874186550976,0.8177874186550976,0.8177874186550976,9,0,2,84,84,0,5
0.9144385026737968,0.1624240474360516,51,374,0.9572192513368984,0.9572192513368984,0.9572192513368984,0.9572192513368984,0.9572192513368984,7,0,1,16,16,0,0
0.74609375,0.19088048430279747,64,512,0.873046875,0.873046875,0.873046875,0.873046875,0.873046875,5,3,0,65,65,0,4
0.7607361963190185,0.21665010090861048,41,326,0.8807339449541285,0.8780487804878049,0.8834355828220859,0.8834355828220859,0.8780487804878049,7,0,1,40,38,0,0
0.4965277777777778,0.20628506699139,36,288,0.7603305785123967,0.7255520504731862,0.7986111111111112,0.7986111111111112,0.7255520504731862,7,1,1,87,58,0,10
0.6313645621181263,0.18288642684008694,31,491,0.8166160081053698,0.8125,0.8207739307535642,0.8207739307535642,0.8125,11,4,1,93,88,0,17
0.8454935622317596,0.18649730966721087,30,466,0.9238900634249472,0.9104166666666667,0.9377682403433476,0.9377682403433476,0.9104166666666667,14,2,0,43,29,0,2
0.7142857142857143,0.18333038308872973,30,476,0.8577405857740585,0.8541666666666666,0.8613445378151261,0.8613445378151261,0.8541666666666666,13,1,2,70,66,0,4
0.7083333333333333,0.1871242571817014,30,480,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,12,4,0,70,70,0,9
0.7489539748953975,0.16656626902303548,30,478,0.8747390396659708,0.8729166666666667,0.8765690376569037,0.8765690376569037,0.8729166666666667,12,4,0,61,59,0,6
0.6452991452991452,0.16958375564701675,30,468,0.8248945147679325,0.8145833333333333,0.8354700854700855,0.8354700854700855,0.8145833333333333,12,3,1,89,77,0,9
0.8161764705882353,0.17268406936439926,34,544,0.9080882352941176,0.9080882352941176,0.9080882352941176,0.9080882352941176,0.9080882352941176,13,3,0,50,50,0,6
0.7738693467336684,0.16071141117424534,40,398,0.8872180451127819,0.885,0.8894472361809045,0.8894472361809045,0.885,8,2,0,46,44,0,6
0.6444444444444444,0.15798348170420534,40,360,0.8251001335113485,0.794344473007712,0.8583333333333333,0.8638888888888889,0.7994858611825193,9,2,0,78,49,1,4
0.48888888888888893,0.14306836170623521,40,360,0.7444444444444445,0.7444444444444445,0.7444444444444445,0.7444444444444445,0.7444444444444445,6,1,2,92,92,0,9
0.5,0.16015087185483506,40,360,0.725,0.725,0.725,0.7527777777777778,0.7527777777777778,6,1,2,89,89,2,7
0.46896551724137936,0.17913212293465694,31,290,0.7344827586206897,0.7344827586206897,0.7344827586206897,0.7344827586206897,0.7344827586206897,6,3,1,77,77,0,7
0.625,0.19323531722869972,40,400,0.8125,0.8125,0.8125,0.8125,0.8125,7,3,0,75,75,0,12
0.595,0.19115233310557536,40,400,0.7975,0.7975,0.7975,0.7975,0.7975,7,3,0,81,81,0,14
0.6484848484848484,0.20611109563574553,33,330,0.8242424242424242,0.8242424242424242,0.8242424242424242,0.8242424242424242,0.8242424242424242,7,3,0,58,58,0,8
0.9428571428571428,0.16107032581694536,30,210,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,7,0,0,6,6,0,0
0.6921296296296297,0.12437183275953678,41,432,0.8493771234428086,0.8314855875831486,0.8680555555555556,0.8680555555555556,0.8314855875831486,9,1,1,76,57,0,1
0.622154779969651,0.1400774451333566,60,659,0.8167770419426048,0.7928571428571428,0.842185128983308,0.842185128983308,0.7928571428571428,10,1,1,145,104,0,4
0.668693009118541,0.16916155361030938,60,658,0.834597875569044,0.8333333333333334,0.8358662613981763,0.8358662613981763,0.8333333333333334,9,1,1,110,108,0,6
0.8113522537562604,0.17144375921308985,50,599,0.9057547956630525,0.905,0.9065108514190318,0.9081803005008348,0.9066666666666666,10,2,0,56,55,2,5
0.7264150943396226,0.15803421394502895,53,636,0.8632075471698113,0.8632075471698113,0.8632075471698113,0.8632075471698113,0.8632075471698113,10,1,1,87,87,0,5
0.8879551820728291,0.16185789610368717,51,714,0.9439775910364145,0.9439775910364145,0.9439775910364145,0.9439775910364145,0.9439775910364145,12,2,0,40,40,0,9
